clock,passenger_enter,passenger_leave,car_enter,car_leave,motorcycle_enter,motorcycle_leave,bicycle_enter,bicycle_leave,walker,car_parked,motorcycle_parked,bicycle_parked,car_cannot_park,motorcycle_cannot_park,bicycle_cannot_park,car_left_failed,motorcycle_left_failed,bicycle_left_failed,remain_car_parking_space,remain_motorcycle_parking_space,car_occupied_long_term,motorcycle_occupied_long_term,bicycle_occupied_long_term,CPU_time(in second)
1,0,0,0,0,0,0,0,0,0,8,160,131,0,0,0,0,0,0,14,113,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,160,131,0,0,0,0,0,0,14,113,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,160,131,0,0,0,0,0,0,14,113,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,160,131,0,0,0,0,0,0,14,113,8,34,40,
5,6,2,1,0,2,1,1,0,3,9,161,132,0,0,0,0,0,0,13,112,8,34,40,
6,24,0,5,0,12,0,2,0,5,14,173,134,0,0,0,0,0,0,8,99,8,34,40,
7,20,0,4,0,12,0,3,0,1,18,185,137,0,0,0,0,0,0,4,85,8,34,40,
8,28,12,7,4,13,6,6,2,2,18,192,141,3,0,0,0,0,0,4,76,8,34,40,
9,22,9,4,2,9,5,2,1,8,20,196,142,0,0,0,0,0,0,2,72,8,34,40,
10,14,6,3,1,6,3,1,1,5,21,199,142,1,0,0,0,0,0,1,69,8,34,40,
11,8,8,2,2,3,4,1,1,3,20,198,142,1,0,0,0,0,0,2,70,8,34,40,
12,4,4,1,1,1,2,0,0,3,20,197,142,0,0,0,0,0,0,2,71,8,34,40,
13,9,9,2,2,4,4,1,1,4,20,197,142,0,0,0,0,0,0,2,71,8,34,40,
14,9,9,2,3,4,4,1,2,2,19,197,141,0,0,0,0,0,0,3,71,8,34,40,
15,8,8,2,2,3,3,1,1,4,19,197,141,0,0,0,0,0,0,3,71,8,34,40,
16,8,8,2,2,3,3,1,1,4,19,197,141,0,0,0,0,0,0,3,71,8,34,40,
17,21,21,4,4,8,12,4,3,7,18,193,142,1,0,0,0,0,0,4,75,8,34,40,
18,17,39,3,8,7,23,5,6,4,13,177,141,0,0,0,0,0,0,9,91,8,34,40,
19,6,14,1,3,3,8,2,3,0,11,172,140,0,0,0,0,0,0,11,97,8,34,40,
20,12,28,2,8,5,14,2,6,3,8,163,136,0,0,0,3,0,0,14,108,8,34,40,
21,1,4,0,1,0,2,0,1,1,8,161,135,0,0,0,1,0,0,14,110,8,34,40,
22,0,0,0,0,0,0,0,0,0,8,161,135,0,0,0,0,0,0,14,110,8,34,40,
23,0,21,0,6,0,4,0,6,5,8,157,129,0,0,0,6,0,0,14,117,8,34,40,
0,0,0,0,0,0,0,0,0,0,8,157,129,0,0,0,0,0,0,14,117,8,34,40,
1,0,0,0,0,0,0,0,0,0,8,157,129,0,0,0,0,0,0,14,117,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,157,129,0,0,0,0,0,0,14,117,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,157,129,0,0,0,0,0,0,14,117,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,157,129,0,0,0,0,0,0,14,117,8,34,40,
5,7,3,1,1,3,1,1,0,3,8,159,130,0,0,0,0,0,0,14,115,8,34,40,
6,24,0,5,0,12,0,2,0,5,13,171,132,0,0,0,0,0,0,9,102,8,34,40,
7,23,0,5,0,14,0,3,0,1,18,185,135,0,0,0,0,0,0,4,86,8,34,40,
8,28,12,7,4,13,6,6,2,2,18,192,139,3,0,0,0,0,0,4,77,8,34,40,
9,20,8,4,2,8,4,2,1,7,20,196,140,0,0,0,0,0,0,2,73,8,34,40,
10,9,4,2,1,4,2,1,0,3,21,198,141,0,0,0,0,0,0,1,70,8,34,40,
11,9,9,2,2,4,4,1,1,4,20,198,141,1,0,0,0,0,0,2,70,8,34,40,
12,4,4,1,1,1,2,0,0,3,20,197,141,0,0,0,0,0,0,2,71,8,34,40,
13,11,11,2,2,4,4,1,1,8,20,197,141,0,0,0,0,0,0,2,71,8,34,40,
14,18,18,4,5,9,9,2,4,3,17,197,139,2,0,0,0,0,0,5,72,8,34,40,
15,9,9,2,2,4,4,1,1,4,17,197,139,0,0,0,0,0,0,5,72,8,34,40,
16,8,8,2,2,3,3,1,1,4,17,197,139,0,0,0,0,0,0,5,72,8,34,40,
17,31,31,6,6,12,17,6,4,11,16,192,141,1,0,0,0,0,0,6,76,8,34,40,
18,13,31,3,6,5,19,4,5,2,13,178,140,0,0,0,0,0,0,9,91,8,34,40,
19,6,16,1,4,3,9,2,3,0,10,172,139,0,0,0,0,0,0,12,97,8,34,40,
20,12,28,2,8,5,14,2,6,3,8,163,135,0,0,0,4,0,0,14,108,8,34,40,
21,3,8,1,2,1,4,0,2,1,8,160,133,0,0,0,1,0,0,14,112,8,34,40,
22,0,0,0,0,0,0,0,0,0,8,160,133,0,0,0,0,0,0,14,112,8,34,40,
23,0,23,0,7,0,5,0,6,5,8,155,127,0,0,0,7,0,0,14,120,8,34,40,
0,0,0,0,0,0,0,0,0,0,8,155,127,0,0,0,0,0,0,14,120,8,34,40,
1,0,0,0,0,0,0,0,0,0,8,155,127,0,0,0,0,0,0,14,120,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,155,127,0,0,0,0,0,0,14,120,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,155,127,0,0,0,0,0,0,14,120,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,155,127,0,0,0,0,0,0,14,120,8,34,40,
5,4,2,1,0,2,1,0,0,2,9,156,127,0,0,0,0,0,0,13,119,8,34,40,
6,27,0,5,0,14,0,3,0,5,14,170,130,0,0,0,0,0,0,8,104,8,34,40,
7,21,0,4,0,13,0,3,0,1,18,183,133,0,0,0,0,0,0,4,89,8,34,40,
8,34,14,8,4,15,7,7,3,4,18,191,137,4,0,0,0,0,0,4,79,8,34,40,
9,28,12,6,2,11,7,3,1,10,20,195,139,2,0,0,0,0,0,2,74,8,34,40,
10,16,6,3,1,6,3,2,1,6,21,198,140,1,0,0,0,0,0,1,71,8,34,40,
11,12,12,2,2,5,6,1,1,7,20,197,140,1,0,0,0,0,0,2,72,8,34,40,
12,5,5,1,1,2,2,0,0,4,20,197,140,0,0,0,0,0,0,2,72,8,34,40,
13,6,6,1,1,2,2,1,1,4,20,197,140,0,0,0,0,0,0,2,72,8,34,40,
14,16,16,3,5,8,8,2,3,3,17,197,139,1,0,0,0,0,0,5,72,8,34,40,
15,9,9,2,2,4,4,1,1,4,17,197,139,0,0,0,0,0,0,5,72,8,34,40,
16,5,5,1,1,2,2,0,0,4,17,197,139,0,0,0,0,0,0,5,72,8,34,40,
17,14,14,3,3,6,8,3,2,3,17,195,140,0,0,0,0,0,0,5,74,8,34,40,
18,14,34,3,7,6,20,4,5,3,13,181,139,0,0,0,0,0,0,9,88,8,34,40,
19,4,11,1,3,2,6,1,2,0,11,177,138,0,0,0,0,0,0,11,93,8,34,40,
20,11,25,2,7,4,13,2,5,3,8,168,135,0,0,0,2,0,0,14,103,8,34,40,
21,3,7,1,2,1,4,0,1,1,8,165,134,0,0,0,1,0,0,14,107,8,34,40,
22,0,0,0,0,0,0,0,0,0,8,165,134,0,0,0,0,0,0,14,107,8,34,40,
23,0,33,0,10,0,7,0,9,7,8,158,125,0,0,0,10,0,0,14,118,8,34,40,
0,0,0,0,0,0,0,0,0,0,8,158,125,0,0,0,0,0,0,14,118,8,34,40,
1,0,0,0,0,0,0,0,0,0,8,158,125,0,0,0,0,0,0,14,118,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,158,125,0,0,0,0,0,0,14,118,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,158,125,0,0,0,0,0,0,14,118,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,158,125,0,0,0,0,0,0,14,118,8,34,40,
5,7,3,1,1,3,1,1,0,3,8,160,126,0,0,0,0,0,0,14,116,8,34,40,
6,30,0,6,0,15,0,3,0,6,14,175,129,0,0,0,0,0,0,8,99,8,34,40,
7,27,0,5,0,16,0,4,0,2,19,191,133,0,0,0,0,0,0,3,81,8,34,40,
8,37,16,9,5,17,8,7,3,4,17,200,137,6,0,0,0,0,0,5,70,8,34,40,
9,26,11,5,2,10,6,3,1,10,20,204,139,0,0,0,0,0,0,2,65,8,34,40,
10,12,5,2,1,5,2,1,0,6,21,207,140,0,0,0,0,0,0,1,62,8,34,40,
11,8,8,2,2,3,4,1,1,3,20,206,140,1,0,0,0,0,0,2,63,8,34,40,
12,5,5,1,1,2,2,0,0,4,20,206,140,0,0,0,0,0,0,2,63,8,34,40,
13,13,13,3,3,5,5,1,1,8,19,206,140,1,0,0,0,0,0,3,63,8,34,40,
14,19,19,4,6,10,10,2,4,2,16,206,138,1,0,0,0,0,0,6,64,8,34,40,
15,10,10,2,2,4,4,1,1,6,16,206,138,0,0,0,0,0,0,6,64,8,34,40,
16,9,9,2,2,4,4,1,1,4,16,206,138,0,0,0,0,0,0,6,64,8,34,40,
17,24,24,5,5,10,13,5,3,7,16,203,140,0,0,0,0,0,0,6,66,8,34,40,
18,13,30,3,6,5,18,4,4,3,13,190,140,0,0,0,0,0,0,9,79,8,34,40,
19,6,14,1,3,3,8,2,3,0,11,185,139,0,0,0,0,0,0,11,84,8,34,40,
20,12,28,2,8,5,14,2,6,3,8,176,135,0,0,0,3,0,0,14,95,8,34,40,
21,4,11,1,3,2,6,0,2,1,8,172,133,0,0,0,2,0,0,14,100,8,34,40,
22,0,0,0,0,0,0,0,0,0,8,172,133,0,0,0,0,0,0,14,100,8,34,40,
23,0,26,0,8,0,5,0,7,6,8,167,126,0,0,0,8,0,0,14,109,8,34,40,
0,0,0,0,0,0,0,0,0,0,8,167,126,0,0,0,0,0,0,14,109,8,34,40,
1,0,0,0,0,0,0,0,0,0,8,167,126,0,0,0,0,0,0,14,109,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,167,126,0,0,0,0,0,0,14,109,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,167,126,0,0,0,0,0,0,14,109,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,167,126,0,0,0,0,0,0,14,109,8,34,40,
5,6,2,1,0,2,1,1,0,3,9,168,127,0,0,0,0,0,0,13,107,8,34,40,
6,40,0,8,0,20,0,4,0,8,17,188,131,0,0,0,0,0,0,5,85,8,34,40,
7,14,0,3,0,8,0,2,0,1,20,196,133,0,0,0,0,0,0,2,76,8,34,40,
8,25,10,6,3,11,5,5,2,3,19,202,136,4,0,0,0,0,0,3,69,8,34,40,
9,21,9,4,2,8,5,2,1,8,20,205,137,1,0,0,0,0,0,2,65,8,34,40,
10,22,9,4,2,9,4,2,1,9,20,210,138,2,0,0,0,0,0,2,60,8,34,40,
11,12,12,2,2,5,6,1,1,7,20,209,138,0,0,0,0,0,0,2,61,8,34,40,
12,5,5,1,1,2,2,0,0,4,20,209,138,0,0,0,0,0,0,2,61,8,34,40,
13,10,10,2,2,4,4,1,1,6,20,209,138,0,0,0,0,0,0,2,61,8,34,40,
14,13,13,3,4,6,6,1,3,3,18,209,136,1,0,0,0,0,0,4,62,8,34,40,
15,9,9,2,2,4,4,1,1,4,18,209,136,0,0,0,0,0,0,4,62,8,34,40,
16,11,11,2,2,4,4,1,1,8,18,209,136,0,0,0,0,0,0,4,62,8,34,40,
17,25,25,5,5,10,14,5,3,8,17,205,138,1,0,0,0,0,0,5,65,8,34,40,
18,16,39,3,8,6,23,5,6,4,12,188,137,0,0,0,0,0,0,10,82,8,34,40,
19,2,6,0,1,1,3,0,1,2,11,186,136,0,0,0,0,0,0,11,85,8,34,40,
20,10,23,2,6,4,12,2,5,2,8,178,133,0,0,0,1,0,0,14,94,8,34,40,
21,3,7,1,2,1,4,0,1,1,8,175,132,0,0,0,1,0,0,14,98,8,34,40,
22,0,0,0,0,0,0,0,0,0,8,175,132,0,0,0,0,0,0,14,98,8,34,40,
23,0,22,0,7,0,4,0,6,5,8,171,126,0,0,0,7,0,0,14,105,8,34,40,
0,0,0,0,0,0,0,0,0,0,8,171,126,0,0,0,0,0,0,14,105,8,34,40,
1,0,0,0,0,0,0,0,0,0,8,171,126,0,0,0,0,0,0,14,105,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,171,126,0,0,0,0,0,0,14,105,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,171,126,0,0,0,0,0,0,14,105,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,171,126,0,0,0,0,0,0,14,105,8,34,40,
5,12,5,2,1,5,2,1,0,6,9,174,127,0,0,0,0,0,0,13,101,8,34,40,
6,30,0,6,0,15,0,3,0,6,15,189,130,0,0,0,0,0,0,7,85,8,34,40,
7,28,0,6,0,17,0,4,0,1,21,206,134,0,0,0,0,0,0,1,66,8,34,40,
8,24,10,6,3,11,5,5,2,2,19,212,137,5,0,0,0,0,0,3,58,8,34,40,
9,21,9,4,2,8,5,2,1,8,20,215,138,1,0,0,0,0,0,2,55,8,34,40,
10,13,5,3,1,5,2,1,0,6,21,218,139,1,0,0,0,0,0,1,51,8,34,40,
11,10,10,2,2,4,5,1,1,5,20,217,139,1,0,0,0,0,0,2,52,8,34,40,
12,4,4,1,1,1,2,0,0,3,20,216,139,0,0,0,0,0,0,2,53,8,34,40,
13,9,9,2,2,4,4,1,1,4,20,216,139,0,0,0,0,0,0,2,53,8,34,40,
14,13,13,3,4,6,6,1,3,3,18,216,137,1,0,0,0,0,0,4,54,8,34,40,
15,8,8,2,2,3,3,1,1,4,18,216,137,0,0,0,0,0,0,4,54,8,34,40,
16,7,7,1,1,3,3,1,1,4,18,216,137,0,0,0,0,0,0,4,54,8,34,40,
17,23,23,5,5,9,13,5,3,6,17,212,139,1,0,0,0,0,0,5,57,8,34,40,
18,16,38,3,8,6,23,5,6,3,12,195,138,0,0,0,0,0,0,10,75,8,34,40,
19,5,11,1,3,2,6,1,2,1,10,191,137,0,0,0,0,0,0,12,79,8,34,40,
20,12,28,2,8,5,14,2,6,3,8,182,133,0,0,0,4,0,0,14,90,8,34,40,
21,3,7,1,2,1,4,0,1,1,8,179,132,0,0,0,1,0,0,14,94,8,34,40,
22,0,0,0,0,0,0,0,0,0,8,179,132,0,0,0,0,0,0,14,94,8,34,40,
23,0,18,0,5,0,4,0,5,4,8,175,127,0,0,0,5,0,0,14,100,8,34,40,
0,0,0,0,0,0,0,0,0,0,8,175,127,0,0,0,0,0,0,14,100,8,34,40,
1,0,0,0,0,0,0,0,0,0,8,175,127,0,0,0,0,0,0,14,100,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,175,127,0,0,0,0,0,0,14,100,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,175,127,0,0,0,0,0,0,14,100,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,175,127,0,0,0,0,0,0,14,100,8,34,40,
5,8,3,2,1,3,1,1,0,3,9,177,128,0,0,0,0,0,0,13,98,8,34,40,
6,32,0,6,0,16,0,3,0,7,15,193,131,0,0,0,0,0,0,7,80,8,34,40,
7,25,0,5,0,15,0,4,0,1,20,208,135,0,0,0,0,0,0,2,63,8,34,40,
8,33,14,8,4,15,7,7,3,3,18,216,139,6,0,0,0,0,0,4,53,8,34,40,
9,28,12,6,2,11,7,3,1,10,20,220,141,2,0,0,0,0,0,2,48,8,34,40,
10,13,5,3,1,5,2,1,0,6,21,223,142,1,0,0,0,0,0,1,45,8,34,40,
11,11,11,2,2,4,6,1,1,6,20,221,142,1,0,0,0,0,0,2,47,8,34,40,
12,5,5,1,1,2,2,0,0,4,20,221,142,0,0,0,0,0,0,2,47,8,34,40,
13,9,9,2,2,4,4,1,1,4,20,221,142,0,0,0,0,0,0,2,47,8,34,40,
14,13,13,3,4,6,6,1,3,3,18,221,140,1,0,0,0,0,0,4,48,8,34,40,
15,10,10,2,2,4,4,1,1,6,18,221,140,0,0,0,0,0,0,4,48,8,34,40,
16,10,10,2,2,4,4,1,1,6,18,221,140,0,0,0,0,0,0,4,48,8,34,40,
17,23,23,5,5,9,13,5,3,6,17,217,142,1,0,0,0,0,0,5,51,8,34,40,
18,19,44,4,9,8,26,6,7,3,12,199,141,0,0,0,0,0,0,10,69,8,34,40,
19,3,9,1,2,2,5,1,2,-1,11,196,140,0,0,0,0,0,0,11,73,8,34,40,
20,9,22,2,6,4,11,2,4,2,8,189,138,0,0,0,1,0,0,14,81,8,34,40,
21,1,3,0,1,0,2,0,1,0,8,187,137,0,0,0,1,0,0,14,83,8,34,40,
22,0,0,0,0,0,0,0,0,0,8,187,137,0,0,0,0,0,0,14,83,8,34,40,
23,0,13,0,4,0,3,0,4,2,8,184,133,0,0,0,4,0,0,14,88,8,34,40,
0,0,0,0,0,0,0,0,0,0,8,184,133,0,0,0,0,0,0,14,88,8,34,40,
1,0,0,0,0,0,0,0,0,0,8,184,133,0,0,0,0,0,0,14,88,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,184,133,0,0,0,0,0,0,14,88,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,184,133,0,0,0,0,0,0,14,88,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,184,133,0,0,0,0,0,0,14,88,8,34,40,
5,6,2,1,0,2,1,1,0,3,9,185,134,0,0,0,0,0,0,13,87,8,34,40,
6,25,0,5,0,12,0,2,0,6,14,197,136,0,0,0,0,0,0,8,74,8,34,40,
7,21,0,4,0,13,0,3,0,1,18,210,139,0,0,0,0,0,0,4,59,8,34,40,
8,18,8,4,2,8,4,4,2,2,20,214,141,0,0,0,0,0,0,2,54,8,34,40,
9,24,10,5,2,10,6,2,1,8,20,218,142,3,0,0,0,0,0,2,50,8,34,40,
10,16,6,3,1,6,3,2,1,6,21,221,143,1,0,0,0,0,0,1,46,8,34,40,
11,8,8,2,2,3,4,1,1,3,20,220,143,1,0,0,0,0,0,2,47,8,34,40,
12,5,5,1,1,2,2,0,0,4,20,220,143,0,0,0,0,0,0,2,47,8,34,40,
13,8,8,2,2,3,3,1,1,4,20,220,143,0,0,0,0,0,0,2,47,8,34,40,
14,17,17,3,5,8,8,2,3,5,17,220,142,1,0,0,0,0,0,5,48,8,34,40,
15,10,10,2,2,4,4,1,1,6,17,220,142,0,0,0,0,0,0,5,48,8,34,40,
16,8,8,2,2,3,3,1,1,4,17,220,142,0,0,0,0,0,0,5,48,8,34,40,
17,23,23,5,5,9,13,5,3,6,17,216,144,0,0,0,0,0,0,5,51,8,34,40,
18,18,42,4,8,7,25,5,6,5,13,198,143,0,0,0,0,0,0,9,69,8,34,40,
19,4,11,1,3,2,6,1,2,0,11,194,142,0,0,0,0,0,0,11,74,8,34,40,
20,7,18,1,5,3,9,1,4,2,8,188,139,0,0,0,1,0,0,14,81,8,34,40,
21,3,7,1,2,1,4,0,1,1,8,185,138,0,0,0,1,0,0,14,85,8,34,40,
22,0,0,0,0,0,0,0,0,0,8,185,138,0,0,0,0,0,0,14,85,8,34,40,
23,0,19,0,6,0,4,0,5,4,8,181,133,0,0,0,6,0,0,14,91,8,34,40,
0,0,0,0,0,0,0,0,0,0,8,181,133,0,0,0,0,0,0,14,91,8,34,40,
1,0,0,0,0,0,0,0,0,0,8,181,133,0,0,0,0,0,0,14,91,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,181,133,0,0,0,0,0,0,14,91,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,181,133,0,0,0,0,0,0,14,91,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,181,133,0,0,0,0,0,0,14,91,8,34,40,
5,7,3,1,1,3,1,1,0,3,8,183,134,0,0,0,0,0,0,14,89,8,34,40,
6,38,0,8,0,19,0,4,0,7,16,202,138,0,0,0,0,0,0,6,68,8,34,40,
7,18,0,4,0,11,0,3,0,0,20,213,141,0,0,0,0,0,0,2,55,8,34,40,
8,18,7,4,2,8,4,4,1,2,20,217,144,2,0,0,0,0,0,2,50,8,34,40,
9,25,11,5,2,10,6,2,1,10,20,221,145,3,0,0,0,0,0,2,45,8,34,40,
10,15,6,3,1,6,3,2,1,5,21,224,146,1,0,0,0,0,0,1,42,8,34,40,
11,7,7,1,1,3,4,1,1,3,21,223,146,0,0,0,0,0,0,1,43,8,34,40,
12,4,4,1,1,1,2,0,0,3,21,222,146,0,0,0,0,0,0,1,44,8,34,40,
13,12,12,2,2,5,5,1,1,8,20,222,146,1,0,0,0,0,0,2,44,8,34,40,
14,18,18,4,5,9,9,2,4,3,17,222,144,2,0,0,0,0,0,5,45,8,34,40,
15,6,6,1,1,2,2,1,1,4,17,222,144,0,0,0,0,0,0,5,45,8,34,40,
16,10,10,2,2,4,4,1,1,6,17,222,144,0,0,0,0,0,0,5,45,8,34,40,
17,30,30,6,6,12,16,6,4,10,16,218,146,1,0,0,0,0,0,6,48,8,34,40,
18,12,29,2,6,5,17,4,4,3,12,206,146,0,0,0,0,0,0,10,60,8,34,40,
19,3,8,1,2,2,4,1,2,-1,11,204,145,0,0,0,0,0,0,11,62,8,34,40,
20,9,22,2,6,4,11,2,4,2,8,197,143,0,0,0,1,0,0,14,70,8,34,40,
21,3,7,1,2,1,4,0,1,1,8,194,142,0,0,0,1,0,0,14,74,8,34,40,
22,0,0,0,0,0,0,0,0,0,8,194,142,0,0,0,0,0,0,14,74,8,34,40,
23,0,15,0,4,0,3,0,4,4,8,191,138,0,0,0,4,0,0,14,79,8,34,40,
0,0,0,0,0,0,0,0,0,0,8,191,138,0,0,0,0,0,0,14,79,8,34,40,
1,0,0,0,0,0,0,0,0,0,8,191,138,0,0,0,0,0,0,14,79,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,191,138,0,0,0,0,0,0,14,79,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,191,138,0,0,0,0,0,0,14,79,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,191,138,0,0,0,0,0,0,14,79,8,34,40,
5,6,2,1,0,2,1,1,0,3,9,192,139,0,0,0,0,0,0,13,77,8,34,40,
6,34,0,7,0,17,0,3,0,7,16,209,142,0,0,0,0,0,0,6,59,8,34,40,
7,15,0,3,0,9,0,2,0,1,19,218,144,0,0,0,0,0,0,3,49,8,34,40,
8,25,11,6,3,11,6,5,2,3,19,223,147,3,0,0,0,0,0,3,42,8,34,40,
9,19,8,4,2,8,4,2,1,6,20,227,148,1,0,0,0,0,0,2,38,8,34,40,
10,13,5,3,1,5,2,1,0,6,21,230,149,1,0,0,0,0,0,1,34,8,34,40,
11,7,7,1,1,3,4,1,1,3,21,229,149,0,0,0,0,0,0,1,35,8,34,40,
12,3,3,1,1,1,1,0,0,2,21,229,149,0,0,0,0,0,0,1,35,8,34,40,
13,11,11,2,2,4,4,1,1,8,20,229,149,1,0,0,0,0,0,2,35,8,34,40,
14,14,14,3,4,7,7,1,3,3,18,229,147,1,0,0,0,0,0,4,36,8,34,40,
15,14,14,3,3,6,6,1,1,8,18,229,147,0,0,0,0,0,0,4,36,8,34,40,
16,6,6,1,1,2,2,1,1,4,18,229,147,0,0,0,0,0,0,4,36,8,34,40,
17,22,22,4,4,9,12,4,3,8,18,226,148,0,0,0,0,0,0,4,39,8,34,40,
18,14,34,3,7,6,20,4,5,3,14,212,147,0,0,0,0,0,0,8,53,8,34,40,
19,3,8,1,2,2,4,1,2,-1,13,210,146,0,0,0,0,0,0,9,56,8,34,40,
20,8,20,2,6,3,10,2,4,1,9,203,144,0,0,0,0,0,0,13,64,8,34,40,
21,3,7,1,2,1,4,0,1,1,8,200,143,0,0,0,0,0,0,14,67,8,34,40,
22,0,0,0,0,0,0,0,0,0,8,200,143,0,0,0,0,0,0,14,67,8,34,40,
23,0,26,0,8,0,5,0,7,6,8,195,136,0,0,0,8,0,0,14,76,8,34,40,
0,0,0,0,0,0,0,0,0,0,8,195,136,0,0,0,0,0,0,14,76,8,34,40,
1,0,0,0,0,0,0,0,0,0,8,195,136,0,0,0,0,0,0,14,76,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,195,136,0,0,0,0,0,0,14,76,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,195,136,0,0,0,0,0,0,14,76,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,195,136,0,0,0,0,0,0,14,76,8,34,40,
5,4,1,1,0,2,0,0,0,2,9,197,136,0,0,0,0,0,0,13,74,8,34,40,
6,37,0,7,0,18,0,4,0,8,16,215,140,0,0,0,0,0,0,6,54,8,34,40,
7,13,0,3,0,8,0,2,0,0,19,223,142,0,0,0,0,0,0,3,45,8,34,40,
8,27,11,7,3,12,6,5,2,3,19,229,145,4,0,0,0,0,0,3,37,8,34,40,
9,21,9,4,2,8,5,2,1,8,20,232,146,1,0,0,0,0,0,2,34,8,34,40,
10,12,5,2,1,5,2,1,0,6,21,235,147,0,0,0,0,0,0,1,30,8,34,40,
11,11,11,2,2,4,6,1,1,6,20,233,147,1,0,0,0,0,0,2,32,8,34,40,
12,6,6,1,1,2,2,1,1,4,20,233,147,0,0,0,0,0,0,2,32,8,34,40,
13,11,11,2,2,4,4,1,1,8,20,233,147,0,0,0,0,0,0,2,32,8,34,40,
14,19,19,4,6,10,10,2,4,2,16,233,145,2,0,0,0,0,0,6,33,8,34,40,
15,10,10,2,2,4,4,1,1,6,16,233,145,0,0,0,0,0,0,6,33,8,34,40,
16,11,11,2,2,4,4,1,1,8,16,233,145,0,0,0,0,0,0,6,33,8,34,40,
17,28,28,6,6,11,15,6,3,9,16,229,148,0,0,0,0,0,0,6,36,8,34,40,
18,18,42,4,8,7,25,5,6,5,12,211,147,0,0,0,0,0,0,10,54,8,34,40,
19,3,8,1,2,2,4,1,2,-1,11,209,146,0,0,0,0,0,0,11,57,8,34,40,
20,14,32,3,9,6,16,3,6,3,8,199,143,0,0,0,3,0,0,14,68,8,34,40,
21,4,9,1,2,2,5,0,2,1,8,196,141,0,0,0,1,0,0,14,72,8,34,40,
22,0,0,0,0,0,0,0,0,0,8,196,141,0,0,0,0,0,0,14,72,8,34,40,
23,0,21,0,6,0,4,0,6,5,8,192,135,0,0,0,6,0,0,14,79,8,34,40,
0,0,0,0,0,0,0,0,0,0,8,192,135,0,0,0,0,0,0,14,79,8,34,40,
1,0,0,0,0,0,0,0,0,0,8,192,135,0,0,0,0,0,0,14,79,8,34,40,
2,0,0,0,0,0,0,0,0,0,8,192,135,0,0,0,0,0,0,14,79,8,34,40,
3,0,0,0,0,0,0,0,0,0,8,192,135,0,0,0,0,0,0,14,79,8,34,40,
4,0,0,0,0,0,0,0,0,0,8,192,135,0,0,0,0,0,0,14,79,8,34,40,
5,8,3,2,1,3,1,1,0,3,9,194,136,0,0,0,0,0,0,13,77,8,34,40,
6,37,0,7,0,18,0,4,0,8,16,212,140,0,0,0,0,0,0,6,57,8,34,40,
7,18,0,4,0,11,0,3,0,0,20,223,143,0,0,0,0,0,0,2,44,8,34,40,
8,25,10,6,3,11,5,5,2,3,19,229,146,4,0,0,0,0,0,3,37,8,34,40,
9,13,5,3,1,5,3,1,0,5,21,231,147,0,0,0,0,0,0,1,34,8,34,40,
10,14,6,3,1,6,3,1,1,5,21,234,147,2,0,0,0,0,0,1,31,8,34,40,
11,10,10,2,2,4,5,1,1,5,20,233,147,1,0,0,0,0,0,2,32,8,34,40,
12,6,6,1,1,2,2,1,1,4,20,233,147,0,0,0,0,0,0,2,32,8,34,40,
13,11,11,2,2,4,4,1,1,8,20,233,147,0,0,0,0,0,0,2,32,8,34,40,
14,13,13,3,4,6,6,1,3,3,18,233,145,1,0,0,0,0,0,4,33,8,34,40,
15,11,11,2,2,4,4,1,1,8,18,233,145,0,0,0,0,0,0,4,33,8,34,40,
16,10,10,2,2,4,4,1,1,6,18,233,145,0,0,0,0,0,0,4,33,8,34,40,
17,25,25,5,5,10,14,5,3,8,17,229,147,1,0,0,0,0,0,5,36,8,34,40,
