clock,passenger_enter,passenger_leave,car_enter,car_leave,motorcycle_enter,motorcycle_leave,bicycle_enter,bicycle_leave,walker,car_parked,motorcycle_parked,bicycle_parked,car_cannot_park,motorcycle_cannot_park,bicycle_cannot_park,car_left_failed,motorcycle_left_failed,bicycle_left_failed,CPU_time
23,21,21,4,4,6,6,4,4,14,15,0,124,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,15,0,124,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,15,0,124,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,15,0,124,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,15,0,124,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,15,0,124,0,0,0,0,0,0,
5,4,4,1,1,1,1,1,1,2,15,0,124,0,0,0,0,0,0,
6,25,0,2,0,7,0,2,0,14,17,7,126,0,0,0,0,0,0,
7,6,0,2,0,0,0,0,0,4,19,7,126,0,0,0,0,0,0,
8,14,14,3,3,4,4,3,3,8,19,7,126,0,0,0,0,0,0,
9,16,16,3,3,5,5,3,3,10,19,7,126,0,0,0,0,0,0,
10,10,10,2,2,3,3,2,2,6,19,7,126,0,0,0,0,0,0,
11,10,10,2,2,3,3,2,2,6,19,7,126,0,0,0,0,0,0,
12,5,5,1,1,2,2,1,1,2,19,7,126,0,0,0,0,0,0,
13,9,9,2,2,3,3,2,2,4,19,7,126,0,0,0,0,0,0,
14,16,16,3,3,5,5,3,3,10,19,7,126,0,0,0,0,0,0,
15,9,9,2,2,3,3,2,2,4,19,7,126,0,0,0,0,0,0,
16,8,8,2,2,2,2,2,2,4,19,7,126,0,0,0,0,0,0,
17,46,12,3,0,5,4,10,1,35,22,8,135,0,0,0,0,0,0,
18,5,51,1,4,2,13,1,4,31,18,0,132,1,0,0,0,3,0,
19,4,4,1,1,1,1,1,1,2,18,0,132,0,0,0,0,0,0,
20,22,22,4,4,7,7,4,4,14,18,0,132,0,0,0,0,0,0,
21,5,5,1,1,2,2,1,1,2,18,0,132,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,18,0,132,0,0,0,0,0,0,
23,18,18,4,4,5,5,4,4,10,18,0,132,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,18,0,132,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,18,0,132,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,18,0,132,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,18,0,132,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,18,0,132,0,0,0,0,0,0,
5,4,4,1,1,1,1,1,1,2,18,0,132,0,0,0,0,0,0,
6,25,0,2,0,7,0,2,0,14,20,7,134,0,0,0,0,0,0,
7,15,0,4,0,0,0,1,0,10,22,7,135,2,0,0,0,0,0,
8,16,16,3,3,5,5,3,3,10,19,7,135,3,0,0,0,0,0,
9,13,13,3,3,4,4,3,3,6,19,7,135,0,0,0,0,0,0,
10,11,11,2,2,3,3,2,2,8,19,7,135,0,0,0,0,0,0,
11,8,8,2,2,2,2,2,2,4,19,7,135,0,0,0,0,0,0,
12,7,7,1,1,2,2,1,1,6,19,7,135,0,0,0,0,0,0,
13,9,9,2,2,3,3,2,2,4,19,7,135,0,0,0,0,0,0,
14,21,21,4,4,6,6,4,4,14,18,7,135,1,0,0,0,0,0,
15,7,7,1,1,2,2,1,1,6,18,7,135,0,0,0,0,0,0,
16,8,8,2,2,2,2,2,2,4,18,7,135,0,0,0,0,0,0,
17,41,11,2,0,4,4,9,1,32,20,7,143,0,0,0,0,0,0,
18,6,60,1,5,2,16,1,5,36,16,0,139,0,0,0,0,7,0,
19,4,4,1,1,1,1,1,1,2,16,0,139,0,0,0,0,0,0,
20,21,21,4,4,6,6,4,4,14,16,0,139,0,0,0,0,0,0,
21,4,4,1,1,1,1,1,1,2,16,0,139,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,16,0,139,0,0,0,0,0,0,
23,16,16,3,3,5,5,3,3,10,16,0,139,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,16,0,139,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,16,0,139,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,16,0,139,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,16,0,139,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,16,0,139,0,0,0,0,0,0,
5,6,6,1,1,2,2,1,1,4,16,0,139,0,0,0,0,0,0,
6,24,0,2,0,6,0,2,0,14,18,6,141,0,0,0,0,0,0,
7,16,0,4,0,0,0,1,0,11,22,6,142,0,0,0,0,0,0,
8,22,22,4,4,7,7,4,4,14,18,6,142,4,0,0,0,0,0,
9,17,17,3,3,5,5,3,3,12,18,6,142,0,0,0,0,0,0,
10,8,8,2,2,2,2,2,2,4,18,6,142,0,0,0,0,0,0,
11,10,10,2,2,3,3,2,2,6,18,6,142,0,0,0,0,0,0,
12,7,7,1,1,2,2,1,1,6,18,6,142,0,0,0,0,0,0,
13,6,6,1,1,2,2,1,1,4,18,6,142,0,0,0,0,0,0,
14,19,19,4,4,6,6,4,4,10,18,6,142,0,0,0,0,0,0,
15,9,9,2,2,3,3,2,2,4,18,6,142,0,0,0,0,0,0,
16,10,10,2,2,3,3,2,2,6,18,6,142,0,0,0,0,0,0,
17,50,14,3,0,5,5,11,1,39,21,6,152,0,0,0,0,0,0,
18,6,62,1,5,2,16,1,5,38,17,0,148,0,0,0,0,8,0,
19,4,4,1,1,1,1,1,1,2,17,0,148,0,0,0,0,0,0,
20,18,18,4,4,5,5,4,4,10,17,0,148,0,0,0,0,0,0,
21,3,3,1,1,1,1,1,1,0,17,0,148,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,17,0,148,0,0,0,0,0,0,
23,22,22,4,4,7,7,4,4,14,17,0,148,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,17,0,148,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,17,0,148,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,17,0,148,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,17,0,148,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,17,0,148,0,0,0,0,0,0,
5,4,4,1,1,1,1,1,1,2,17,0,148,0,0,0,0,0,0,
6,26,0,2,0,7,0,2,0,15,19,7,150,0,0,0,0,0,0,
7,16,0,4,0,0,0,1,0,11,22,7,151,1,0,0,0,0,0,
8,20,20,4,4,6,6,4,4,12,18,7,151,4,0,0,0,0,0,
9,10,10,2,2,3,3,2,2,6,18,7,151,0,0,0,0,0,0,
10,10,10,2,2,3,3,2,2,6,18,7,151,0,0,0,0,0,0,
11,10,10,2,2,3,3,2,2,6,18,7,151,0,0,0,0,0,0,
12,3,3,1,1,1,1,1,1,0,18,7,151,0,0,0,0,0,0,
13,11,11,2,2,3,3,2,2,8,18,7,151,0,0,0,0,0,0,
14,25,25,5,5,8,8,5,5,14,17,7,151,1,0,0,0,0,0,
15,8,8,2,2,2,2,2,2,4,17,7,151,0,0,0,0,0,0,
16,8,8,2,2,2,2,2,2,4,17,7,151,0,0,0,0,0,0,
17,48,13,3,0,5,5,11,1,36,20,7,161,0,0,0,0,0,0,
18,7,66,1,6,2,17,1,6,40,15,0,156,0,0,0,0,8,0,
19,4,4,1,1,1,1,1,1,2,15,0,156,0,0,0,0,0,0,
20,24,24,5,5,7,7,5,5,14,15,0,156,0,0,0,0,0,0,
21,5,5,1,1,2,2,1,1,2,15,0,156,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,15,0,156,0,0,0,0,0,0,
23,25,25,5,5,8,8,5,5,14,15,0,156,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,15,0,156,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,15,0,156,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,15,0,156,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,15,0,156,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,15,0,156,0,0,0,0,0,0,
5,5,5,1,1,2,2,1,1,2,15,0,156,0,0,0,0,0,0,
6,21,0,2,0,5,0,2,0,12,17,5,158,0,0,0,0,0,0,
7,19,0,5,0,0,0,1,0,13,22,5,159,0,0,0,0,0,0,
8,22,22,4,4,7,7,4,4,14,18,5,159,4,0,0,0,0,0,
9,9,9,2,2,3,3,2,2,4,18,5,159,0,0,0,0,0,0,
10,6,6,1,1,2,2,1,1,4,18,5,159,0,0,0,0,0,0,
11,5,5,1,1,2,2,1,1,2,18,5,159,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,18,5,159,0,0,0,0,0,0,
13,4,4,1,1,1,1,1,1,2,18,5,159,0,0,0,0,0,0,
14,19,19,4,4,6,6,4,4,10,18,5,159,0,0,0,0,0,0,
15,10,10,2,2,3,3,2,2,6,18,5,159,0,0,0,0,0,0,
16,7,7,1,1,2,2,1,1,6,18,5,159,0,0,0,0,0,0,
17,48,13,3,0,5,5,11,1,36,21,5,169,0,0,0,0,0,0,
18,6,56,1,5,2,15,1,5,33,17,0,165,0,0,0,0,8,0,
19,6,6,1,1,2,2,1,1,4,17,0,165,0,0,0,0,0,0,
20,24,24,5,5,7,7,5,5,14,17,0,165,0,0,0,0,0,0,
21,4,4,1,1,1,1,1,1,2,17,0,165,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,17,0,165,0,0,0,0,0,0,
23,16,16,3,3,5,5,3,3,10,17,0,165,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,17,0,165,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,17,0,165,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,17,0,165,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,17,0,165,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,17,0,165,0,0,0,0,0,0,
5,3,3,1,1,1,1,1,1,0,17,0,165,0,0,0,0,0,0,
6,20,0,2,0,5,0,2,0,11,19,5,167,0,0,0,0,0,0,
7,15,0,4,0,0,0,1,0,10,22,5,168,1,0,0,0,0,0,
8,17,17,3,3,5,5,3,3,12,19,5,168,3,0,0,0,0,0,
9,17,17,3,3,5,5,3,3,12,19,5,168,0,0,0,0,0,0,
10,9,9,2,2,3,3,2,2,4,19,5,168,0,0,0,0,0,0,
11,12,12,2,2,4,4,2,2,8,19,5,168,0,0,0,0,0,0,
12,3,3,1,1,1,1,1,1,0,19,5,168,0,0,0,0,0,0,
13,10,10,2,2,3,3,2,2,6,19,5,168,0,0,0,0,0,0,
14,15,15,3,3,4,4,3,3,10,19,5,168,0,0,0,0,0,0,
15,10,10,2,2,3,3,2,2,6,19,5,168,0,0,0,0,0,0,
16,8,8,2,2,2,2,2,2,4,19,5,168,0,0,0,0,0,0,
17,48,13,3,0,5,5,11,1,36,22,5,178,0,0,0,0,0,0,
18,6,60,1,5,2,16,1,5,36,17,0,174,1,0,0,0,9,0,
19,2,2,0,0,1,1,0,0,2,17,0,174,0,0,0,0,0,0,
20,20,20,4,4,6,6,4,4,12,17,0,174,0,0,0,0,0,0,
21,4,4,1,1,1,1,1,1,2,17,0,174,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,17,0,174,0,0,0,0,0,0,
23,19,19,4,4,6,6,4,4,10,17,0,174,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,17,0,174,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,17,0,174,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,17,0,174,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,17,0,174,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,17,0,174,0,0,0,0,0,0,
5,3,3,1,1,1,1,1,1,0,17,0,174,0,0,0,0,0,0,
6,21,0,2,0,5,0,2,0,12,19,5,176,0,0,0,0,0,0,
7,19,0,5,0,0,0,1,0,13,22,5,177,2,0,0,0,0,0,
8,23,23,5,5,7,7,5,5,12,17,5,177,5,0,0,0,0,0,
9,10,10,2,2,3,3,2,2,6,17,5,177,0,0,0,0,0,0,
10,6,6,1,1,2,2,1,1,4,17,5,177,0,0,0,0,0,0,
11,11,11,2,2,3,3,2,2,8,17,5,177,0,0,0,0,0,0,
12,5,5,1,1,2,2,1,1,2,17,5,177,0,0,0,0,0,0,
13,9,9,2,2,3,3,2,2,4,17,5,177,0,0,0,0,0,0,
14,16,16,3,3,5,5,3,3,10,17,5,177,0,0,0,0,0,0,
15,11,11,2,2,3,3,2,2,8,17,5,177,0,0,0,0,0,0,
16,11,11,2,2,3,3,2,2,8,17,5,177,0,0,0,0,0,0,
17,46,12,3,0,5,4,10,1,35,20,6,186,0,0,0,0,0,0,
18,7,71,1,6,2,19,1,6,43,15,0,181,0,0,0,0,11,0,
19,3,3,1,1,1,1,1,1,0,15,0,181,0,0,0,0,0,0,
20,18,18,4,4,5,5,4,4,10,15,0,181,0,0,0,0,0,0,
21,3,3,1,1,1,1,1,1,0,15,0,181,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,15,0,181,0,0,0,0,0,0,
23,16,16,3,3,5,5,3,3,10,15,0,181,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,15,0,181,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,15,0,181,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,15,0,181,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,15,0,181,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,15,0,181,0,0,0,0,0,0,
5,4,4,1,1,1,1,1,1,2,15,0,181,0,0,0,0,0,0,
6,20,0,2,0,5,0,2,0,11,17,5,183,0,0,0,0,0,0,
7,21,0,6,0,0,0,1,0,14,22,5,184,1,0,0,0,0,0,
8,21,21,4,4,6,6,4,4,14,18,5,184,4,0,0,0,0,0,
9,16,16,3,3,5,5,3,3,10,18,5,184,0,0,0,0,0,0,
10,4,4,1,1,1,1,1,1,2,18,5,184,0,0,0,0,0,0,
11,8,8,2,2,2,2,2,2,4,18,5,184,0,0,0,0,0,0,
12,5,5,1,1,2,2,1,1,2,18,5,184,0,0,0,0,0,0,
13,9,9,2,2,3,3,2,2,4,18,5,184,0,0,0,0,0,0,
14,11,11,2,2,3,3,2,2,8,18,5,184,0,0,0,0,0,0,
15,8,8,2,2,2,2,2,2,4,18,5,184,0,0,0,0,0,0,
16,12,12,2,2,4,4,2,2,8,18,5,184,0,0,0,0,0,0,
17,52,14,3,0,5,5,11,1,41,21,5,194,0,0,0,0,0,0,
18,6,62,1,5,2,16,1,5,38,17,0,190,0,0,0,0,9,0,
19,4,4,1,1,1,1,1,1,2,17,0,190,0,0,0,0,0,0,
20,14,14,3,3,4,4,3,3,8,17,0,190,0,0,0,0,0,0,
21,5,5,1,1,2,2,1,1,2,17,0,190,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,17,0,190,0,0,0,0,0,0,
23,19,19,4,4,6,6,4,4,10,17,0,190,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,17,0,190,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,17,0,190,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,17,0,190,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,17,0,190,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,17,0,190,0,0,0,0,0,0,
5,4,4,1,1,1,1,1,1,2,17,0,190,0,0,0,0,0,0,
6,19,0,2,0,5,0,2,0,10,19,5,192,0,0,0,0,0,0,
7,21,0,6,0,0,0,1,0,14,22,5,193,3,0,0,0,0,0,
8,14,14,3,3,4,4,3,3,8,19,5,193,3,0,0,0,0,0,
9,8,8,2,2,2,2,2,2,4,19,5,193,0,0,0,0,0,0,
10,6,6,1,1,2,2,1,1,4,19,5,193,0,0,0,0,0,0,
11,8,8,2,2,2,2,2,2,4,19,5,193,0,0,0,0,0,0,
12,3,3,1,1,1,1,1,1,0,19,5,193,0,0,0,0,0,0,
13,11,11,2,2,3,3,2,2,8,19,5,193,0,0,0,0,0,0,
14,21,21,4,4,6,6,4,4,14,18,5,193,1,0,0,0,0,0,
15,8,8,2,2,2,2,2,2,4,18,5,193,0,0,0,0,0,0,
16,9,9,2,2,3,3,2,2,4,18,5,193,0,0,0,0,0,0,
17,44,12,3,0,4,4,10,1,34,21,5,202,0,0,0,0,0,0,
18,6,63,1,5,2,16,1,5,39,17,0,198,0,0,0,0,9,0,
19,4,4,1,1,1,1,1,1,2,17,0,198,0,0,0,0,0,0,
20,25,25,5,5,8,8,5,5,14,17,0,198,0,0,0,0,0,0,
21,4,4,1,1,1,1,1,1,2,17,0,198,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,17,0,198,0,0,0,0,0,0,
23,24,24,5,5,7,7,5,5,14,17,0,198,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,17,0,198,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,17,0,198,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,17,0,198,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,17,0,198,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,17,0,198,0,0,0,0,0,0,
5,3,3,1,1,1,1,1,1,0,17,0,198,0,0,0,0,0,0,
6,24,0,2,0,6,0,2,0,14,19,6,200,0,0,0,0,0,0,
7,19,0,5,0,0,0,1,0,13,22,6,201,2,0,0,0,0,0,
8,9,9,2,2,3,3,2,2,4,20,6,201,2,0,0,0,0,0,
9,11,11,2,2,3,3,2,2,8,20,6,201,0,0,0,0,0,0,
10,6,6,1,1,2,2,1,1,4,20,6,201,0,0,0,0,0,0,
11,6,6,1,1,2,2,1,1,4,20,6,201,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,20,6,201,0,0,0,0,0,0,
13,7,7,1,1,2,2,1,1,6,20,6,201,0,0,0,0,0,0,
14,16,16,3,3,5,5,3,3,10,19,6,201,1,0,0,0,0,0,
15,10,10,2,2,3,3,2,2,6,19,6,201,0,0,0,0,0,0,
16,11,11,2,2,3,3,2,2,8,19,6,201,0,0,0,0,0,0,
17,47,13,3,0,5,5,10,1,36,22,6,210,0,0,0,0,0,0,
18,5,49,1,4,2,13,1,4,29,18,0,207,1,0,0,0,5,0,
19,5,5,1,1,2,2,1,1,2,18,0,207,0,0,0,0,0,0,
20,22,22,4,4,7,7,4,4,14,18,0,207,0,0,0,0,0,0,
21,4,4,1,1,1,1,1,1,2,18,0,207,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,18,0,207,0,0,0,0,0,0,
23,20,20,4,4,6,6,4,4,12,18,0,207,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,18,0,207,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,18,0,207,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,18,0,207,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,18,0,207,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,18,0,207,0,0,0,0,0,0,
5,4,4,1,1,1,1,1,1,2,18,0,207,0,0,0,0,0,0,
6,20,0,2,0,5,0,2,0,11,20,5,209,0,0,0,0,0,0,
7,17,0,5,0,0,0,1,0,11,22,5,210,3,0,0,0,0,0,
8,22,22,4,4,7,7,4,4,14,18,5,210,4,0,0,0,0,0,
9,18,18,4,4,5,5,4,4,10,18,5,210,0,0,0,0,0,0,
10,6,6,1,1,2,2,1,1,4,18,5,210,0,0,0,0,0,0,
11,9,9,2,2,3,3,2,2,4,18,5,210,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,18,5,210,0,0,0,0,0,0,
13,10,10,2,2,3,3,2,2,6,18,5,210,0,0,0,0,0,0,
14,8,8,2,2,2,2,2,2,4,18,5,210,0,0,0,0,0,0,
15,6,6,1,1,2,2,1,1,4,18,5,210,0,0,0,0,0,0,
16,6,6,1,1,2,2,1,1,4,18,5,210,0,0,0,0,0,0,
17,58,16,3,0,6,6,13,1,45,21,5,222,0,0,0,0,0,0,
18,5,46,1,4,2,12,1,4,27,18,0,219,0,0,0,0,5,0,
19,4,4,1,1,1,1,1,1,2,18,0,219,0,0,0,0,0,0,
20,14,14,3,3,4,4,3,3,8,18,0,219,0,0,0,0,0,0,
21,4,4,1,1,1,1,1,1,2,18,0,219,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,18,0,219,0,0,0,0,0,0,
23,16,16,3,3,5,5,3,3,10,18,0,219,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,18,0,219,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,18,0,219,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,18,0,219,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,18,0,219,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,18,0,219,0,0,0,0,0,0,
5,3,3,1,1,1,1,1,1,0,18,0,219,0,0,0,0,0,0,
6,31,0,3,0,8,0,3,0,17,21,8,222,0,0,0,0,0,0,
7,20,0,5,0,0,0,1,0,14,22,8,223,4,0,0,0,0,0,
8,13,13,3,3,4,4,3,3,6,19,8,223,3,0,0,0,0,0,
9,10,10,2,2,3,3,2,2,6,19,8,223,0,0,0,0,0,0,
10,7,7,1,1,2,2,1,1,6,19,8,223,0,0,0,0,0,0,
11,9,9,2,2,3,3,2,2,4,19,8,223,0,0,0,0,0,0,
12,2,2,0,0,1,1,0,0,2,19,8,223,0,0,0,0,0,0,
13,6,6,1,1,2,2,1,1,4,19,8,223,0,0,0,0,0,0,
14,18,18,4,4,5,5,4,4,10,18,8,223,1,0,0,0,0,0,
15,10,10,2,2,3,3,2,2,6,18,8,223,0,0,0,0,0,0,
16,7,7,1,1,2,2,1,1,6,18,8,223,0,0,0,0,0,0,
17,43,12,3,0,4,4,9,1,34,21,8,231,0,0,0,0,0,0,
18,5,53,1,5,2,14,1,5,30,17,0,227,0,0,0,0,4,0,
19,3,3,1,1,1,1,1,1,0,17,0,227,0,0,0,0,0,0,
20,23,23,5,5,7,7,5,5,12,17,0,227,0,0,0,0,0,0,
21,3,3,1,1,1,1,1,1,0,17,0,227,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,17,0,227,0,0,0,0,0,0,
23,13,13,3,3,4,4,3,3,6,17,0,227,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,17,0,227,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,17,0,227,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,17,0,227,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,17,0,227,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,17,0,227,0,0,0,0,0,0,
5,6,6,1,1,2,2,1,1,4,17,0,227,0,0,0,0,0,0,
6,29,0,3,0,8,0,3,0,15,20,8,230,0,0,0,0,0,0,
7,23,0,6,0,0,0,2,0,15,22,8,232,4,0,0,0,0,0,
8,9,9,2,2,3,3,2,2,4,20,8,232,2,0,0,0,0,0,
9,8,8,2,2,2,2,2,2,4,20,8,232,0,0,0,0,0,0,
10,12,12,2,2,4,4,2,2,8,20,8,232,0,0,0,0,0,0,
11,12,12,2,2,4,4,2,2,8,20,8,232,0,0,0,0,0,0,
12,3,3,1,1,1,1,1,1,0,20,8,232,0,0,0,0,0,0,
13,4,4,1,1,1,1,1,1,2,20,8,232,0,0,0,0,0,0,
14,13,13,3,3,4,4,3,3,6,19,8,232,1,0,0,0,0,0,
15,9,9,2,2,3,3,2,2,4,19,8,232,0,0,0,0,0,0,
16,7,7,1,1,2,2,1,1,6,19,8,232,0,0,0,0,0,0,
17,56,15,3,0,6,5,12,1,44,22,9,243,0,0,0,0,0,0,
18,6,63,1,5,2,16,1,5,39,17,0,239,1,0,0,0,5,0,
19,2,2,0,0,1,1,0,0,2,17,0,239,0,0,0,0,0,0,
20,21,21,4,4,6,6,4,4,14,17,0,239,0,0,0,0,0,0,
21,5,5,1,1,2,2,1,1,2,17,0,239,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,17,0,239,0,0,0,0,0,0,
23,24,24,5,5,7,7,5,5,14,17,0,239,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,17,0,239,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,17,0,239,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,17,0,239,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,17,0,239,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,17,0,239,0,0,0,0,0,0,
5,3,3,1,1,1,1,1,1,0,17,0,239,0,0,0,0,0,0,
6,24,0,2,0,6,0,2,0,14,19,6,241,0,0,0,0,0,0,
7,16,0,4,0,0,0,1,0,11,22,6,242,1,0,0,0,0,0,
8,17,17,3,3,5,5,3,3,12,19,6,242,3,0,0,0,0,0,
9,13,13,3,3,4,4,3,3,6,19,6,242,0,0,0,0,0,0,
10,9,9,2,2,3,3,2,2,4,19,6,242,0,0,0,0,0,0,
11,9,9,2,2,3,3,2,2,4,19,6,242,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,19,6,242,0,0,0,0,0,0,
13,7,7,1,1,2,2,1,1,6,19,6,242,0,0,0,0,0,0,
14,19,19,4,4,6,6,4,4,10,18,6,242,1,0,0,0,0,0,
15,9,9,2,2,3,3,2,2,4,18,6,242,0,0,0,0,0,0,
16,14,14,3,3,4,4,3,3,8,18,6,242,0,0,0,0,0,0,
17,53,15,3,0,5,5,12,1,42,21,6,253,0,0,0,0,0,0,
18,6,56,1,5,2,15,1,5,33,17,0,249,0,0,0,0,7,0,
19,4,4,1,1,1,1,1,1,2,17,0,249,0,0,0,0,0,0,
20,21,21,4,4,6,6,4,4,14,17,0,249,0,0,0,0,0,0,
21,4,4,1,1,1,1,1,1,2,17,0,249,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,17,0,249,0,0,0,0,0,0,
23,14,14,3,3,4,4,3,3,8,17,0,249,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,17,0,249,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,17,0,249,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,17,0,249,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,17,0,249,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,17,0,249,0,0,0,0,0,0,
5,4,4,1,1,1,1,1,1,2,17,0,249,0,0,0,0,0,0,
6,32,0,3,0,8,0,3,0,18,20,8,252,0,0,0,0,0,0,
7,11,0,3,0,0,0,1,0,7,22,8,253,1,0,0,0,0,0,
8,13,13,3,3,4,4,3,3,6,19,8,253,3,0,0,0,0,0,
9,12,12,2,2,4,4,2,2,8,19,8,253,0,0,0,0,0,0,
10,12,12,2,2,4,4,2,2,8,19,8,253,0,0,0,0,0,0,
11,10,10,2,2,3,3,2,2,6,19,8,253,0,0,0,0,0,0,
12,3,3,1,1,1,1,1,1,0,19,8,253,0,0,0,0,0,0,
13,6,6,1,1,2,2,1,1,4,19,8,253,0,0,0,0,0,0,
14,11,11,2,2,3,3,2,2,8,19,8,253,0,0,0,0,0,0,
15,8,8,2,2,2,2,2,2,4,19,8,253,0,0,0,0,0,0,
16,9,9,2,2,3,3,2,2,4,19,8,253,0,0,0,0,0,0,
17,47,13,3,0,5,5,10,1,36,22,8,262,0,0,0,0,0,0,
