clock,passenger_enter,passenger_leave,car_enter,car_leave,motorcycle_enter,motorcycle_leave,bicycle_enter,bicycle_leave,walker,car_parked,motorcycle_parked,bicycle_parked,car_cannot_park,motorcycle_cannot_park,bicycle_cannot_park,car_left_failed,motorcycle_left_failed,bicycle_left_failed,CPU_time
15,7,7,1,1,2,2,1,1,6,85,9,128,0,0,0,0,0,0,
16,9,9,2,2,3,3,2,2,4,85,9,128,0,0,0,0,0,0,
17,47,13,3,0,5,5,10,1,36,88,9,137,0,0,0,0,0,0,
18,4,46,1,4,1,12,1,4,27,85,0,134,0,0,0,0,2,0,
19,4,4,1,1,1,1,1,1,2,85,0,134,0,0,0,0,0,0,
20,11,11,2,2,3,3,2,2,8,85,0,134,0,0,0,0,0,0,
21,5,5,1,1,2,2,1,1,2,85,0,134,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,85,0,134,0,0,0,0,0,0,
23,12,12,2,2,4,4,2,2,8,85,0,134,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,85,0,134,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,85,0,134,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,85,0,134,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,85,0,134,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,85,0,134,0,0,0,0,0,0,
5,4,4,1,1,1,1,1,1,2,85,0,134,0,0,0,0,0,0,
6,26,0,2,0,7,0,2,0,15,87,7,136,0,0,0,0,0,0,
7,13,0,3,0,0,0,1,0,9,90,7,137,0,0,0,0,0,0,
8,17,17,3,3,5,5,3,3,12,87,7,137,3,0,0,0,0,0,
9,11,11,2,2,3,3,2,2,8,87,7,137,0,0,0,0,0,0,
10,7,7,1,1,2,2,1,1,6,87,7,137,0,0,0,0,0,0,
11,9,9,2,2,3,3,2,2,4,87,7,137,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,87,7,137,0,0,0,0,0,0,
13,5,5,1,1,2,2,1,1,2,87,7,137,0,0,0,0,0,0,
14,16,16,3,3,5,5,3,3,10,87,7,137,0,0,0,0,0,0,
15,5,5,1,1,2,2,1,1,2,87,7,137,0,0,0,0,0,0,
16,8,8,2,2,2,2,2,2,4,87,7,137,0,0,0,0,0,0,
17,52,14,3,0,5,5,11,1,41,90,7,147,0,0,0,0,0,0,
18,6,60,1,5,2,16,1,5,36,85,0,143,1,0,0,0,7,0,
19,5,5,1,1,2,2,1,1,2,85,0,143,0,0,0,0,0,0,
20,25,25,5,5,8,8,5,5,14,85,0,143,0,0,0,0,0,0,
21,5,5,1,1,2,2,1,1,2,85,0,143,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,85,0,143,0,0,0,0,0,0,
23,18,18,4,4,5,5,4,4,10,85,0,143,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,85,0,143,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,85,0,143,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,85,0,143,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,85,0,143,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,85,0,143,0,0,0,0,0,0,
5,4,4,1,1,1,1,1,1,2,85,0,143,0,0,0,0,0,0,
6,30,0,3,0,8,0,3,0,16,88,8,146,0,0,0,0,0,0,
7,5,0,1,0,0,0,0,0,4,89,8,146,0,0,0,0,0,0,
8,16,16,3,3,5,5,3,3,10,87,8,146,2,0,0,0,0,0,
9,17,17,3,3,5,5,3,3,12,87,8,146,0,0,0,0,0,0,
10,7,7,1,1,2,2,1,1,6,87,8,146,0,0,0,0,0,0,
11,6,6,1,1,2,2,1,1,4,87,8,146,0,0,0,0,0,0,
12,3,3,1,1,1,1,1,1,0,87,8,146,0,0,0,0,0,0,
13,8,8,2,2,2,2,2,2,4,87,8,146,0,0,0,0,0,0,
14,24,24,5,5,7,7,5,5,14,85,8,146,2,0,0,0,0,0,
15,8,8,2,2,2,2,2,2,4,85,8,146,0,0,0,0,0,0,
16,9,9,2,2,3,3,2,2,4,85,8,146,0,0,0,0,0,0,
17,49,13,3,0,5,5,11,1,37,88,8,156,0,0,0,0,0,0,
18,6,61,1,5,2,16,1,5,37,84,0,152,0,0,0,0,6,0,
19,4,4,1,1,1,1,1,1,2,84,0,152,0,0,0,0,0,0,
20,17,17,3,3,5,5,3,3,12,84,0,152,0,0,0,0,0,0,
21,3,3,1,1,1,1,1,1,0,84,0,152,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,84,0,152,0,0,0,0,0,0,
23,17,17,3,3,5,5,3,3,12,84,0,152,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,84,0,152,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,84,0,152,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,84,0,152,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,84,0,152,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,84,0,152,0,0,0,0,0,0,
5,7,7,1,1,2,2,1,1,6,84,0,152,0,0,0,0,0,0,
6,18,0,2,0,5,0,2,0,9,86,5,154,0,0,0,0,0,0,
7,16,0,4,0,0,0,1,0,11,90,5,155,0,0,0,0,0,0,
8,9,9,2,2,3,3,2,2,4,88,5,155,2,0,0,0,0,0,
9,13,13,3,3,4,4,3,3,6,87,5,155,1,0,0,0,0,0,
10,9,9,2,2,3,3,2,2,4,87,5,155,0,0,0,0,0,0,
11,9,9,2,2,3,3,2,2,4,87,5,155,0,0,0,0,0,0,
12,3,3,1,1,1,1,1,1,0,87,5,155,0,0,0,0,0,0,
13,6,6,1,1,2,2,1,1,4,87,5,155,0,0,0,0,0,0,
14,15,15,3,3,4,4,3,3,10,87,5,155,0,0,0,0,0,0,
15,8,8,2,2,2,2,2,2,4,87,5,155,0,0,0,0,0,0,
16,5,5,1,1,2,2,1,1,2,87,5,155,0,0,0,0,0,0,
17,48,13,3,0,5,5,11,1,36,90,5,165,0,0,0,0,0,0,
18,6,65,1,6,2,17,1,6,38,84,0,160,1,0,0,0,10,0,
19,3,3,1,1,1,1,1,1,0,84,0,160,0,0,0,0,0,0,
20,22,22,4,4,7,7,4,4,14,84,0,160,0,0,0,0,0,0,
21,5,5,1,1,2,2,1,1,2,84,0,160,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,84,0,160,0,0,0,0,0,0,
23,14,14,3,3,4,4,3,3,8,84,0,160,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,84,0,160,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,84,0,160,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,84,0,160,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,84,0,160,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,84,0,160,0,0,0,0,0,0,
5,4,4,1,1,1,1,1,1,2,84,0,160,0,0,0,0,0,0,
6,24,0,2,0,6,0,2,0,14,86,6,162,0,0,0,0,0,0,
7,13,0,3,0,0,0,1,0,9,89,6,163,0,0,0,0,0,0,
8,19,19,4,4,6,6,4,4,10,86,6,163,3,0,0,0,0,0,
9,10,10,2,2,3,3,2,2,6,86,6,163,0,0,0,0,0,0,
10,5,5,1,1,2,2,1,1,2,86,6,163,0,0,0,0,0,0,
11,8,8,2,2,2,2,2,2,4,86,6,163,0,0,0,0,0,0,
12,3,3,1,1,1,1,1,1,0,86,6,163,0,0,0,0,0,0,
13,6,6,1,1,2,2,1,1,4,86,6,163,0,0,0,0,0,0,
14,16,16,3,3,5,5,3,3,10,86,6,163,0,0,0,0,0,0,
15,9,9,2,2,3,3,2,2,4,86,6,163,0,0,0,0,0,0,
16,9,9,2,2,3,3,2,2,4,86,6,163,0,0,0,0,0,0,
17,44,12,3,0,4,4,10,1,34,89,6,172,0,0,0,0,0,0,
18,6,60,1,5,2,16,1,5,36,85,0,168,0,0,0,0,8,0,
19,3,3,1,1,1,1,1,1,0,85,0,168,0,0,0,0,0,0,
20,18,18,4,4,5,5,4,4,10,85,0,168,0,0,0,0,0,0,
21,4,4,1,1,1,1,1,1,2,85,0,168,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,85,0,168,0,0,0,0,0,0,
23,18,18,4,4,5,5,4,4,10,85,0,168,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,85,0,168,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,85,0,168,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,85,0,168,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,85,0,168,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,85,0,168,0,0,0,0,0,0,
5,2,2,0,0,1,1,0,0,2,85,0,168,0,0,0,0,0,0,
6,35,0,3,0,9,0,3,0,20,88,9,171,0,0,0,0,0,0,
7,16,0,4,0,0,0,1,0,11,90,9,172,2,0,0,0,0,0,
8,18,18,4,4,5,5,4,4,10,86,9,172,4,0,0,0,0,0,
9,9,9,2,2,3,3,2,2,4,86,9,172,0,0,0,0,0,0,
10,10,10,2,2,3,3,2,2,6,86,9,172,0,0,0,0,0,0,
11,10,10,2,2,3,3,2,2,6,86,9,172,0,0,0,0,0,0,
12,3,3,1,1,1,1,1,1,0,86,9,172,0,0,0,0,0,0,
13,8,8,2,2,2,2,2,2,4,86,9,172,0,0,0,0,0,0,
14,19,19,4,4,6,6,4,4,10,86,9,172,0,0,0,0,0,0,
15,9,9,2,2,3,3,2,2,4,86,9,172,0,0,0,0,0,0,
16,6,6,1,1,2,2,1,1,4,86,9,172,0,0,0,0,0,0,
17,55,15,3,0,6,5,12,1,43,89,10,183,0,0,0,0,0,0,
18,6,64,1,6,2,17,1,6,37,84,0,178,0,0,0,0,5,0,
19,3,3,1,1,1,1,1,1,0,84,0,178,0,0,0,0,0,0,
20,23,23,5,5,7,7,5,5,12,84,0,178,0,0,0,0,0,0,
21,4,4,1,1,1,1,1,1,2,84,0,178,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,84,0,178,0,0,0,0,0,0,
23,10,10,2,2,3,3,2,2,6,84,0,178,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,84,0,178,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,84,0,178,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,84,0,178,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,84,0,178,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,84,0,178,0,0,0,0,0,0,
5,4,4,1,1,1,1,1,1,2,84,0,178,0,0,0,0,0,0,
6,38,0,3,0,10,0,3,0,22,87,10,181,0,0,0,0,0,0,
7,16,0,4,0,0,0,1,0,11,90,10,182,1,0,0,0,0,0,
8,18,18,4,4,5,5,4,4,10,86,10,182,4,0,0,0,0,0,
9,13,13,3,3,4,4,3,3,6,86,10,182,0,0,0,0,0,0,
10,11,11,2,2,3,3,2,2,8,86,10,182,0,0,0,0,0,0,
11,6,6,1,1,2,2,1,1,4,86,10,182,0,0,0,0,0,0,
12,2,2,0,0,1,1,0,0,2,86,10,182,0,0,0,0,0,0,
13,8,8,2,2,2,2,2,2,4,86,10,182,0,0,0,0,0,0,
14,17,17,3,3,5,5,3,3,12,86,10,182,0,0,0,0,0,0,
15,6,6,1,1,2,2,1,1,4,86,10,182,0,0,0,0,0,0,
16,9,9,2,2,3,3,2,2,4,86,10,182,0,0,0,0,0,0,
17,51,14,3,0,5,5,11,1,40,89,10,192,0,0,0,0,0,0,
18,6,62,1,5,2,16,1,5,38,85,0,188,0,0,0,0,4,0,
19,4,4,1,1,1,1,1,1,2,85,0,188,0,0,0,0,0,0,
20,14,14,3,3,4,4,3,3,8,85,0,188,0,0,0,0,0,0,
21,2,2,0,0,1,1,0,0,2,85,0,188,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,85,0,188,0,0,0,0,0,0,
23,11,11,2,2,3,3,2,2,8,85,0,188,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,85,0,188,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,85,0,188,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,85,0,188,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,85,0,188,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,85,0,188,0,0,0,0,0,0,
5,3,3,1,1,1,1,1,1,0,85,0,188,0,0,0,0,0,0,
6,14,0,1,0,4,0,1,0,8,86,4,189,0,0,0,0,0,0,
7,17,0,5,0,0,0,1,0,11,90,4,190,1,0,0,0,0,0,
8,14,14,3,3,4,4,3,3,8,87,4,190,3,0,0,0,0,0,
9,12,12,2,2,4,4,2,2,8,87,4,190,0,0,0,0,0,0,
10,14,14,3,3,4,4,3,3,8,87,4,190,0,0,0,0,0,0,
11,9,9,2,2,3,3,2,2,4,87,4,190,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,87,4,190,0,0,0,0,0,0,
13,6,6,1,1,2,2,1,1,4,87,4,190,0,0,0,0,0,0,
14,21,21,4,4,6,6,4,4,14,86,4,190,1,0,0,0,0,0,
15,13,13,3,3,4,4,3,3,6,86,4,190,0,0,0,0,0,0,
16,6,6,1,1,2,2,1,1,4,86,4,190,0,0,0,0,0,0,
17,49,13,3,0,5,5,11,1,37,89,4,200,0,0,0,0,0,0,
18,6,56,1,5,2,15,1,5,33,85,0,196,0,0,0,0,9,0,
19,5,5,1,1,2,2,1,1,2,85,0,196,0,0,0,0,0,0,
20,21,21,4,4,6,6,4,4,14,85,0,196,0,0,0,0,0,0,
21,4,4,1,1,1,1,1,1,2,85,0,196,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,85,0,196,0,0,0,0,0,0,
23,13,13,3,3,4,4,3,3,6,85,0,196,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,85,0,196,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,85,0,196,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,85,0,196,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,85,0,196,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,85,0,196,0,0,0,0,0,0,
5,1,1,0,0,0,0,0,0,2,85,0,196,0,0,0,0,0,0,
6,32,0,3,0,8,0,3,0,18,88,8,199,0,0,0,0,0,0,
7,16,0,4,0,0,0,1,0,11,90,8,200,2,0,0,0,0,0,
8,14,14,3,3,4,4,3,3,8,87,8,200,3,0,0,0,0,0,
9,14,14,3,3,4,4,3,3,8,87,8,200,0,0,0,0,0,0,
10,9,9,2,2,3,3,2,2,4,87,8,200,0,0,0,0,0,0,
11,9,9,2,2,3,3,2,2,4,87,8,200,0,0,0,0,0,0,
12,2,2,0,0,1,1,0,0,2,87,8,200,0,0,0,0,0,0,
13,12,12,2,2,4,4,2,2,8,87,8,200,0,0,0,0,0,0,
14,19,19,4,4,6,6,4,4,10,86,8,200,1,0,0,0,0,0,
15,6,6,1,1,2,2,1,1,4,86,8,200,0,0,0,0,0,0,
16,8,8,2,2,2,2,2,2,4,86,8,200,0,0,0,0,0,0,
17,41,11,2,0,4,4,9,1,32,88,8,208,0,0,0,0,0,0,
18,6,60,1,5,2,16,1,5,36,84,0,204,0,0,0,0,6,0,
19,5,5,1,1,2,2,1,1,2,84,0,204,0,0,0,0,0,0,
20,25,25,5,5,8,8,5,5,14,84,0,204,0,0,0,0,0,0,
21,2,2,0,0,1,1,0,0,2,84,0,204,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,84,0,204,0,0,0,0,0,0,
23,21,21,4,4,6,6,4,4,14,84,0,204,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,84,0,204,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,84,0,204,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,84,0,204,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,84,0,204,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,84,0,204,0,0,0,0,0,0,
5,6,6,1,1,2,2,1,1,4,84,0,204,0,0,0,0,0,0,
6,16,0,1,0,4,0,1,0,10,85,4,205,0,0,0,0,0,0,
7,14,0,4,0,0,0,1,0,9,89,4,206,0,0,0,0,0,0,
8,18,18,4,4,5,5,4,4,10,86,4,206,3,0,0,0,0,0,
9,12,12,2,2,4,4,2,2,8,86,4,206,0,0,0,0,0,0,
10,4,4,1,1,1,1,1,1,2,86,4,206,0,0,0,0,0,0,
11,7,7,1,1,2,2,1,1,6,86,4,206,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,86,4,206,0,0,0,0,0,0,
13,6,6,1,1,2,2,1,1,4,86,4,206,0,0,0,0,0,0,
14,13,13,3,3,4,4,3,3,6,86,4,206,0,0,0,0,0,0,
15,6,6,1,1,2,2,1,1,4,86,4,206,0,0,0,0,0,0,
16,10,10,2,2,3,3,2,2,6,86,4,206,0,0,0,0,0,0,
17,49,13,3,0,5,5,11,1,37,89,4,216,0,0,0,0,0,0,
18,7,66,1,6,2,17,1,6,40,84,0,211,0,0,0,0,11,0,
19,2,2,0,0,1,1,0,0,2,84,0,211,0,0,0,0,0,0,
20,25,25,5,5,8,8,5,5,14,84,0,211,0,0,0,0,0,0,
21,3,3,1,1,1,1,1,1,0,84,0,211,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,84,0,211,0,0,0,0,0,0,
23,13,13,3,3,4,4,3,3,6,84,0,211,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,84,0,211,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,84,0,211,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,84,0,211,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,84,0,211,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,84,0,211,0,0,0,0,0,0,
5,4,4,1,1,1,1,1,1,2,84,0,211,0,0,0,0,0,0,
6,16,0,1,0,4,0,1,0,10,85,4,212,0,0,0,0,0,0,
7,11,0,3,0,0,0,1,0,7,88,4,213,0,0,0,0,0,0,
8,21,21,4,4,6,6,4,4,14,86,4,213,2,0,0,0,0,0,
9,12,12,2,2,4,4,2,2,8,86,4,213,0,0,0,0,0,0,
10,8,8,2,2,2,2,2,2,4,86,4,213,0,0,0,0,0,0,
11,11,11,2,2,3,3,2,2,8,86,4,213,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,86,4,213,0,0,0,0,0,0,
13,8,8,2,2,2,2,2,2,4,86,4,213,0,0,0,0,0,0,
14,13,13,3,3,4,4,3,3,6,86,4,213,0,0,0,0,0,0,
15,9,9,2,2,3,3,2,2,4,86,4,213,0,0,0,0,0,0,
16,7,7,1,1,2,2,1,1,6,86,4,213,0,0,0,0,0,0,
17,46,12,3,0,5,4,10,1,35,89,5,222,0,0,0,0,0,0,
18,5,52,1,5,2,14,1,5,29,85,0,218,0,0,0,0,7,0,
19,5,5,1,1,2,2,1,1,2,85,0,218,0,0,0,0,0,0,
20,18,18,4,4,5,5,4,4,10,85,0,218,0,0,0,0,0,0,
21,5,5,1,1,2,2,1,1,2,85,0,218,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,85,0,218,0,0,0,0,0,0,
23,23,23,5,5,7,7,5,5,12,85,0,218,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,85,0,218,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,85,0,218,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,85,0,218,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,85,0,218,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,85,0,218,0,0,0,0,0,0,
5,3,3,1,1,1,1,1,1,0,85,0,218,0,0,0,0,0,0,
6,24,0,2,0,6,0,2,0,14,87,6,220,0,0,0,0,0,0,
7,19,0,5,0,0,0,1,0,13,90,6,221,2,0,0,0,0,0,
8,17,17,3,3,5,5,3,3,12,87,6,221,3,0,0,0,0,0,
9,11,11,2,2,3,3,2,2,8,87,6,221,0,0,0,0,0,0,
10,6,6,1,1,2,2,1,1,4,87,6,221,0,0,0,0,0,0,
11,8,8,2,2,2,2,2,2,4,87,6,221,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,87,6,221,0,0,0,0,0,0,
13,8,8,2,2,2,2,2,2,4,87,6,221,0,0,0,0,0,0,
14,11,11,2,2,3,3,2,2,8,87,6,221,0,0,0,0,0,0,
15,11,11,2,2,3,3,2,2,8,87,6,221,0,0,0,0,0,0,
16,4,4,1,1,1,1,1,1,2,87,6,221,0,0,0,0,0,0,
17,47,13,3,0,5,5,10,1,36,90,6,230,0,0,0,0,0,0,
18,7,69,1,6,2,18,1,6,42,84,0,225,1,0,0,0,10,0,
19,4,4,1,1,1,1,1,1,2,84,0,225,0,0,0,0,0,0,
20,26,26,5,5,8,8,5,5,16,84,0,225,0,0,0,0,0,0,
21,4,4,1,1,1,1,1,1,2,84,0,225,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,84,0,225,0,0,0,0,0,0,
23,15,15,3,3,4,4,3,3,10,84,0,225,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,84,0,225,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,84,0,225,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,84,0,225,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,84,0,225,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,84,0,225,0,0,0,0,0,0,
5,3,3,1,1,1,1,1,1,0,84,0,225,0,0,0,0,0,0,
6,18,0,2,0,5,0,2,0,9,86,5,227,0,0,0,0,0,0,
7,22,0,6,0,0,0,1,0,15,90,5,228,2,0,0,0,0,0,
8,22,22,4,4,7,7,4,4,14,86,5,228,4,0,0,0,0,0,
9,9,9,2,2,3,3,2,2,4,86,5,228,0,0,0,0,0,0,
10,7,7,1,1,2,2,1,1,6,86,5,228,0,0,0,0,0,0,
11,7,7,1,1,2,2,1,1,6,86,5,228,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,86,5,228,0,0,0,0,0,0,
13,8,8,2,2,2,2,2,2,4,86,5,228,0,0,0,0,0,0,
14,18,18,4,4,5,5,4,4,10,86,5,228,0,0,0,0,0,0,
15,10,10,2,2,3,3,2,2,6,86,5,228,0,0,0,0,0,0,
16,10,10,2,2,3,3,2,2,6,86,5,228,0,0,0,0,0,0,
17,46,12,3,0,5,4,10,1,35,89,6,237,0,0,0,0,0,0,
18,6,61,1,5,2,16,1,5,37,85,0,233,0,0,0,0,8,0,
19,5,5,1,1,2,2,1,1,2,85,0,233,0,0,0,0,0,0,
20,29,29,6,6,9,9,6,6,16,84,0,233,1,0,0,0,0,0,
21,3,3,1,1,1,1,1,1,0,84,0,233,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,84,0,233,0,0,0,0,0,0,
23,13,13,3,3,4,4,3,3,6,84,0,233,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,84,0,233,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,84,0,233,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,84,0,233,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,84,0,233,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,84,0,233,0,0,0,0,0,0,
5,3,3,1,1,1,1,1,1,0,84,0,233,0,0,0,0,0,0,
6,25,0,2,0,7,0,2,0,14,86,7,235,0,0,0,0,0,0,
7,13,0,3,0,0,0,1,0,9,89,7,236,0,0,0,0,0,0,
8,15,15,3,3,4,4,3,3,10,87,7,236,2,0,0,0,0,0,
9,9,9,2,2,3,3,2,2,4,87,7,236,0,0,0,0,0,0,
10,7,7,1,1,2,2,1,1,6,87,7,236,0,0,0,0,0,0,
11,6,6,1,1,2,2,1,1,4,87,7,236,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,87,7,236,0,0,0,0,0,0,
13,7,7,1,1,2,2,1,1,6,87,7,236,0,0,0,0,0,0,
14,22,22,4,4,7,7,4,4,14,86,7,236,1,0,0,0,0,0,
15,7,7,1,1,2,2,1,1,6,86,7,236,0,0,0,0,0,0,
16,11,11,2,2,3,3,2,2,8,86,7,236,0,0,0,0,0,0,
17,43,12,3,0,4,4,9,1,34,89,7,244,0,0,0,0,0,0,
18,6,64,1,6,2,17,1,6,37,84,0,239,0,0,0,0,8,0,
19,4,4,1,1,1,1,1,1,2,84,0,239,0,0,0,0,0,0,
20,17,17,3,3,5,5,3,3,12,84,0,239,0,0,0,0,0,0,
21,7,7,1,1,2,2,1,1,6,84,0,239,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,84,0,239,0,0,0,0,0,0,
23,13,13,3,3,4,4,3,3,6,84,0,239,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,84,0,239,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,84,0,239,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,84,0,239,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,84,0,239,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,84,0,239,0,0,0,0,0,0,
5,4,4,1,1,1,1,1,1,2,84,0,239,0,0,0,0,0,0,
6,27,0,2,0,7,0,2,0,16,86,7,241,0,0,0,0,0,0,
7,18,0,5,0,0,0,1,0,12,90,7,242,1,0,0,0,0,0,
8,17,17,3,3,5,5,3,3,12,87,7,242,3,0,0,0,0,0,
9,12,12,2,2,4,4,2,2,8,87,7,242,0,0,0,0,0,0,
10,5,5,1,1,2,2,1,1,2,87,7,242,0,0,0,0,0,0,
11,8,8,2,2,2,2,2,2,4,87,7,242,0,0,0,0,0,0,
12,4,4,1,1,1,1,1,1,2,87,7,242,0,0,0,0,0,0,
13,9,9,2,2,3,3,2,2,4,87,7,242,0,0,0,0,0,0,
14,16,16,3,3,5,5,3,3,10,87,7,242,0,0,0,0,0,0,
15,6,6,1,1,2,2,1,1,4,87,7,242,0,0,0,0,0,0,
16,5,5,1,1,2,2,1,1,2,87,7,242,0,0,0,0,0,0,
17,44,12,3,0,4,4,10,1,34,90,7,251,0,0,0,0,0,0,
18,6,58,1,5,2,15,1,5,35,85,0,247,1,0,0,0,6,0,
19,5,5,1,1,2,2,1,1,2,85,0,247,0,0,0,0,0,0,
20,21,21,4,4,6,6,4,4,14,85,0,247,0,0,0,0,0,0,
21,4,4,1,1,1,1,1,1,2,85,0,247,0,0,0,0,0,0,
22,0,0,0,0,0,0,0,0,0,85,0,247,0,0,0,0,0,0,
23,15,15,3,3,4,4,3,3,10,85,0,247,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,85,0,247,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,85,0,247,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,85,0,247,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,0,0,85,0,247,0,0,0,0,0,0,
4,0,0,0,0,0,0,0,0,0,85,0,247,0,0,0,0,0,0,
5,5,5,1,1,2,2,1,1,2,85,0,247,0,0,0,0,0,0,
6,26,0,2,0,7,0,2,0,15,87,7,249,0,0,0,0,0,0,
7,15,0,4,0,0,0,1,0,10,90,7,250,1,0,0,0,0,0,
8,15,15,3,3,4,4,3,3,10,87,7,250,3,0,0,0,0,0,
9,11,11,2,2,3,3,2,2,8,87,7,250,0,0,0,0,0,0,
